,ID,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Seats,Price,Engine_Number,Power_Number
312,312,2011,108626,2,1,1,0.26037546801666406,5.0,3.65,1598,0.1319893495625713
313,313,2012,71791,3,1,1,0.17747110770366586,5.0,2.05,796,0.001521491061239999
314,314,2012,91931,3,1,1,0.2345153923227013,5.0,3.13,1198,0.100038037276531
315,315,2000,158000,2,1,2,0.17835846324218418,7.0,1.5,2956,0.09300114111829592
316,316,2012,91183,2,1,1,0.2281771384761418,5.0,2.85,1248,0.07759604412324077
317,317,2012,65000,3,1,1,0.23958599539994888,5.0,2.65,998,0.06257131989349561
318,318,2015,88428,2,1,1,0.20282412308990383,7.0,10.6,2179,0.20121719284899198
319,319,2008,138000,2,1,2,0.21676828155233474,5.0,1.25,1396,0.06808672499049066
320,320,2018,18000,3,1,1,0.2030776532437662,7.0,8.25,1373,0.11316089767972613
321,321,2011,60000,3,2,1,0.14831514000949217,5.0,4.45,2354,0.2727272727272727
322,322,2012,48000,2,1,1,0.2446565984771965,5.0,3.7,1248,0.07550399391403577
323,323,2009,160000,2,1,1,0.22564183693751802,5.0,2.8,1399,0.06428299733739064
324,324,2008,40000,3,1,1,0.2243741861682061,5.0,1.8,1497,0.08330163560289082
325,325,2014,51495,2,2,1,0.22412065601434372,5.0,21.95,1968,0.2665081780144542
326,326,2011,30000,2,2,1,0.12068035323849277,4.0,49.0,2993,0.5302396348421453
327,327,2017,97430,2,2,1,0.1869784884735051,7.0,62.67,2967,0.400912894636744
328,328,2008,42496,1,1,1,0.7841383422778772,5.0,1.4,998,0.06257131989349561
329,329,2012,83000,2,1,1,0.29155967694173673,5.0,5.5,1396,0.10612400152149105
330,330,2009,37000,3,2,3,0.21486680539836686,5.0,2.95,1197,0.08501331304678585
331,331,2016,28503,3,2,1,0.2408536461692608,5.0,6.86,1199,0.10365157854697603
332,332,2015,76496,2,1,1,0.3194479938665985,5.0,6.15,1248,0.07569418029669074
333,333,2011,79152,3,1,2,0.2345153923227013,5.0,3.3,1197,0.0925256751616584
334,334,2011,32000,3,1,1,0.20878208170566975,5.0,2.55,1198,0.07550399391403577
335,335,2009,35000,3,1,1,0.24972720155444408,5.0,1.5,796,0.02301255230125522
336,336,2004,105000,3,2,2,0.1432445369322446,5.0,2.5,1794,0.17268923545074172
337,337,2006,56000,3,1,2,0.24972720155444408,5.0,1.4,796,0.02301255230125522
338,338,2012,73000,2,1,1,0.2677278424786731,5.0,3.4,1248,0.10384176492963103
339,339,2012,38000,3,1,1,0.24972720155444408,5.0,2.25,796,0.02301255230125522
340,340,2013,775000,2,2,1,0.2446565984771965,5.0,7.5,1968,0.20311905667554203
341,341,2008,80000,3,2,1,0.1432445369322446,5.0,2.8,1794,0.17268923545074172
342,342,2016,24973,3,1,1,0.23578304309201323,5.0,7.66,1197,0.09058577405857739
343,343,2016,45000,2,1,1,0.30803913694279145,5.0,7.15,1248,0.10327120578166603
344,344,2010,87430,3,1,1,0.2155006307830228,5.0,3.5,1497,0.15937618866489162
345,345,2014,133944,2,1,2,0.2281771384761418,5.0,3.5,1248,0.07759604412324077
346,346,2013,57000,2,1,1,0.3270538984824699,5.0,3.45,1498,0.12248003042982121
347,347,2016,27904,3,1,1,0.26747431232481067,5.0,3.55,814,0.03993914035755039
348,348,2015,30717,2,2,2,0.27584080740226924,5.0,25.99,1995,0.29631038417649297
349,349,2012,80000,2,1,1,0.28293965171041585,5.0,5.25,1582,0.17519969570178773
350,350,2013,47304,2,1,1,0.26646019170936114,5.0,2.9,1248,0.10384176492963103
351,351,2005,100000,3,2,1,0.1831755361655694,5.0,2.05,1984,0.36667934575884364
352,352,2017,30000,3,1,1,0.30512354017337406,5.0,3.75,998,0.06257131989349561
353,353,2014,68000,2,1,1,0.28775672463380103,5.0,6.75,1498,0.10581970330924305
354,354,2011,21000,3,1,2,0.2281771384761418,5.0,0.95,995,0.05287181437809052
355,355,2017,21000,2,2,1,0.24503689370799003,5.0,52.0,1999,0.2715861544313427
356,356,2007,119000,3,1,3,0.16606225077985876,5.0,3.91,1997,0.20330924305819703
357,357,2019,13747,3,2,1,0.18596436785805556,5.0,27.3,1798,0.27246101179155574
358,358,2009,620000,3,1,1,0.2580936966319026,5.0,2.7,1197,0.08501331304678585
359,359,2013,70000,2,1,1,0.29029202617242483,5.0,3.5,1248,0.07569418029669074
360,360,2016,18000,3,2,1,0.2345153923227013,5.0,6.2,1197,0.09307721567135792
361,361,2011,83000,2,1,1,0.29257379755718627,5.0,2.75,1461,0.05496386458729555
362,362,2015,130000,2,1,1,0.29663028001898434,5.0,3.25,1248,0.07569418029669074
363,363,2012,63400,2,1,1,0.22564183693751802,5.0,3.25,1399,0.06238113351084061
364,364,2003,65000,3,1,1,0.21930358309095851,5.0,0.65,993,0.04906808672499048
365,365,2017,8350,3,1,1,0.17493580616504206,5.0,35.0,1998,0.30011411182959297
366,366,2014,45000,2,1,1,0.299038816480677,5.0,3.25,1364,0.06247622670216811
367,367,2018,26200,3,1,1,0.31310974002003905,5.0,2.9,796,0.024914416127805233
368,368,2011,11000,3,1,3,0.23958599539994888,5.0,2.9,796,0.024343856979840234
369,369,2009,90000,2,2,2,0.1394415846243089,5.0,17.75,2993,0.3818942563712438
370,370,2015,74000,3,2,2,0.1403289401628272,5.0,8.25,2496,0.27634081399771776
371,371,2015,37081,3,2,1,0.23958599539994888,5.0,5.77,1197,0.0909090909090909
372,372,2017,39000,2,1,1,0.30803913694279145,5.0,9.49,1248,0.10327120578166603
373,373,2008,99000,2,2,3,0.1530054478559462,7.0,12.95,2967,0.39406618486116396
374,374,2015,38000,2,2,1,0.2269094877068299,5.0,20.0,2143,0.19360973754279193
375,375,2007,72000,3,1,3,0.20409177385921576,4.0,1.0,796,0.005325218714340038
376,376,2015,93000,2,1,2,0.2592345823242833,5.0,7.1,1461,0.09433244579688092
377,377,2017,5900,2,1,1,0.27165755986353995,5.0,16.5,1364,0.100798782807151
378,378,2014,25000,2,1,1,0.20028882155128003,5.0,26.0,2148,0.25827310764549255
379,379,2010,68000,2,1,2,0.26747431232481067,5.0,3.2,1248,0.07550399391403577
380,380,2017,35676,3,2,1,0.20282412308990383,7.0,9.48,1497,0.15804488398630656
381,381,2015,74310,2,1,1,0.30930678771210335,5.0,4.0,1120,0.06998858881704069
382,382,2014,59364,2,2,1,0.18013317431922085,5.0,26.5,2143,0.32103461392164323
383,383,2014,41380,3,2,2,0.18761231385816104,5.0,11.77,1595,0.16451122099657667
384,384,2017,33900,2,2,1,0.19014761539678485,5.0,37.0,2143,0.32293647774819323
385,385,2016,28000,3,1,1,0.22564183693751802,5.0,8.75,1497,0.15804488398630656
386,386,2007,50958,3,1,1,0.2155006307830228,5.0,1.95,1086,0.1503934837066756
387,387,2011,93982,3,1,1,0.2155006307830228,5.0,3.75,1497,0.15937618866489162
388,388,2010,95000,3,1,1,0.20535942462852763,5.0,2.5,1599,0.1312286040319513
389,389,2017,9000,3,2,1,0.17113285385710636,5.0,34.5,1999,0.4042221376949411
390,390,2015,52516,3,1,1,0.2281771384761418,5.0,4.65,1198,0.099847850893876
391,391,2015,20000,3,2,1,0.23907893509222414,4.0,32.0,1598,0.16698364397109167
392,392,2017,56451,2,2,1,0.17113285385710636,5.0,62.81,2987,0.47128185621909474
393,393,2014,37000,3,1,1,0.26747431232481067,5.0,3.25,814,0.03993914035755039
394,394,2014,17400,3,1,1,0.2599951727858705,5.0,3.1,998,0.06245720806390263
395,395,2011,90207,2,1,1,0.26747431232481067,5.0,3.91,1248,0.07550399391403577
396,396,2011,89616,2,2,1,0.20371147862842215,5.0,11.0,1995,0.27919360973754276
397,397,2014,85000,2,1,1,0.17100608878017518,5.0,3.5,2179,0.19747052111068847
398,398,2014,79271,2,2,1,0.258347226785765,5.0,16.5,1968,0.20692278432864208
399,399,2012,56000,2,2,1,0.16099164770261115,5.0,30.0,2179,0.2919360973754279
400,400,2010,85001,2,2,2,0.15211809231742787,7.0,28.0,2987,0.3609737542791936
401,401,2018,12000,2,2,1,0.17113285385710636,7.0,28.0,2477,0.2688474705211107
402,402,2010,125000,3,1,1,0.24972720155444408,5.0,0.92,796,0.02301255230125522
403,403,2013,53000,3,1,1,0.17747110770366586,5.0,2.75,1061,0.05667554203119056
404,404,2017,34990,2,2,1,0.16099164770261115,5.0,53.83,2179,0.2919360973754279
405,405,2011,49768,3,1,2,0.21562739585995402,5.0,4.95,1591,0.16565233929250667
406,406,2013,56000,2,2,1,0.2120779737058807,5.0,33.5,2993,0.3495625713198935
407,407,2013,75000,2,2,1,0.1868517233965739,5.0,27.95,2993,0.4501711677443894
408,408,2010,57000,3,2,1,0.17366815539573013,5.0,7.25,1798,0.23497527577025484
409,409,2017,37542,2,2,1,0.1994014660127617,5.0,25.71,1968,0.2665081780144542
410,410,2014,95649,2,2,1,0.16099164770261115,5.0,29.67,2179,0.2919360973754279
411,411,2013,35299,2,2,1,0.1881193741658858,5.0,19.0,2143,0.25827310764549255
412,412,2017,28464,2,1,1,0.19521821847403245,7.0,13.05,2179,0.1631799163179916
413,413,2015,41000,2,2,1,0.27584080740226924,5.0,25.5,1995,0.29631038417649297
414,414,2017,9000,3,1,1,0.19521821847403245,7.0,8.5,1497,0.15804488398630656
415,415,2010,92098,2,2,2,0.20282412308990383,5.0,7.25,2400,0.34385697984024344
416,416,2005,5834,3,1,1,0.16732990154917066,5.0,0.8,1495,0.11373145682769113
417,417,2017,40250,3,1,1,0.21790916724471543,5.0,6.9,1197,0.0906428299733739
418,418,2018,22397,3,2,1,0.14577983847086837,5.0,70.99,2996,0.6329402814758464
419,419,2015,20800,3,1,2,0.26747431232481067,5.0,2.25,814,0.03993914035755039
420,420,2018,40322,3,1,1,0.23958599539994888,5.0,5.5,1197,0.0906428299733739
421,421,2013,52576,3,1,1,0.16479460001054685,5.0,4.35,1493,0.12514263978699125
422,422,2010,55000,3,1,1,0.20878208170566975,5.0,2.25,1198,0.07550399391403577
423,423,2016,47000,3,2,1,0.19344350739699578,5.0,24.5,1798,0.29201217192848994
424,424,2010,42021,2,1,1,0.0,5.0,5.45,1968,0.1503934837066756
425,425,2017,23163,3,1,1,0.19382380262778934,5.0,12.03,1591,0.16565233929250667
426,426,2011,50000,3,2,2,0.14882220031721693,5.0,8.5,1796,0.28870292887029286
427,427,2014,11900,3,2,1,0.2132188593982614,4.0,28.5,1998,0.29456066945606696
428,428,2006,108000,3,1,2,0.2155006307830228,5.0,1.2,1086,0.1503934837066756
429,429,2013,37000,2,1,1,0.299038816480677,5.0,5.75,1364,0.06245720806390263
430,430,2014,30000,3,1,2,0.24592424924650838,5.0,3.2,1198,0.100038037276531
431,431,2018,12831,3,2,1,0.2712772646327464,5.0,9.89,1197,0.09300114111829592
432,432,2012,143017,2,2,1,0.25353015386237976,5.0,6.58,1968,0.19760365157854698
433,433,2018,13102,3,1,1,0.26747431232481067,5.0,4.06,814,0.03993914035755039
434,434,2019,24950,2,1,1,0.25822046170883384,5.0,13.37,1461,0.1412133891213389
435,435,2011,57832,2,2,1,0.20535942462852763,5.0,25.82,2993,0.42563712438189427
436,436,2016,34267,3,1,1,0.2882637849415258,5.0,3.74,796,0.024914416127805233
437,437,2015,33000,2,2,2,0.21296532924439904,5.0,22.0,1984,0.2202358311144922
438,438,2007,55100,3,1,1,0.23958599539994888,5.0,1.45,998,0.06257131989349561
439,439,2008,40000,3,1,1,0.2243741861682061,5.0,2.0,1497,0.08330163560289082
440,440,2017,31841,1,1,1,0.45020870602265955,5.0,4.7,1196,0.07379231647014074
441,441,2014,15000,3,1,1,0.17366815539573013,8.0,3.75,1399,0.12284138455686573
442,442,2016,82756,2,1,1,0.2023170627821791,7.0,7.7,2523,0.05306200076074552
443,443,2012,50243,3,1,1,0.0,5.0,3.35,1086,0.1503934837066756
444,444,2014,20600,3,1,1,0.26747431232481067,5.0,2.6,814,0.03993914035755039
445,445,2017,29952,3,2,1,0.16479460001054685,5.0,13.77,1591,0.16565233929250667
446,446,2017,15000,3,1,2,0.20396500878228455,5.0,7.1,1598,0.1317991631799163
447,447,2008,61938,3,2,2,0.16352694924123495,5.0,2.65,1799,0.18219855458349182
448,448,2014,67000,2,1,1,0.2826861215565535,5.0,2.5,1248,0.07569418029669074
449,449,2013,61672,2,1,1,0.20282412308990383,7.0,7.53,2179,0.20121719284899198
450,450,2017,26185,3,1,1,0.23578304309201323,5.0,7.98,1197,0.09058577405857739
451,451,2014,38000,2,2,2,0.1794993489345649,5.0,39.0,1968,0.26645112209965766
452,452,2011,67000,3,1,2,0.2345153923227013,5.0,2.25,1197,0.09813617344998098
453,453,2010,66000,3,1,2,0.16694960631837708,5.0,3.85,1999,0.1517687333586915
454,454,2015,80883,2,1,1,0.16225929847192308,7.0,13.5,2494,0.1289463674400913
455,455,2016,80219,2,1,1,0.3501251424839465,5.0,3.5,793,0.024343856979840234
456,456,2018,12923,2,1,1,0.31818034309728666,5.0,8.92,1248,0.10327120578166603
457,457,2016,86642,2,2,1,0.19230262170461507,5.0,20.37,1968,0.27919360973754276
458,458,2016,19235,2,2,1,0.27584080740226924,5.0,36.5,1995,0.29631038417649297
459,459,2016,51002,2,2,1,0.14362483216303815,7.0,48.91,4134,0.5724610117915557
460,460,2016,6800,3,1,1,0.23578304309201323,5.0,7.2,1197,0.09058577405857739
461,461,2012,82749,2,1,1,0.24098041124619202,5.0,5.99,1461,0.1412133891213389
462,462,2016,51000,2,1,1,0.30930678771210335,5.0,5.25,1120,0.06998858881704069
463,463,2014,31465,2,1,1,0.28775672463380103,5.0,6.5,1498,0.10581970330924305
464,464,2013,76476,3,1,1,0.20878208170566975,5.0,4.4,1198,0.07550399391403577
465,465,2017,14000,2,1,1,0.30423618463485574,5.0,4.6,1120,0.06808672499049066
466,466,2013,47000,2,1,1,0.2677278424786731,5.0,2.95,1248,0.10384176492963103
467,467,2011,48466,3,1,1,0.2155006307830228,5.0,3.26,1497,0.15937618866489162
468,468,2008,46000,3,1,2,0.22716301786069232,5.0,2.22,1086,0.05306200076074552
469,469,2012,162663,2,1,1,0.16466783493361567,7.0,10.5,2494,0.12514263978699125
470,470,2017,25142,2,1,1,0.3560831010997124,5.0,8.26,1248,0.10327120578166603
471,471,2013,69000,2,1,1,0.15909017154864333,7.0,14.45,2982,0.25637124381894255
472,472,2009,80524,3,1,2,0.19395056770472055,5.0,2.5,1596,0.1503934837066756
473,473,2018,26405,3,2,1,0.15972399693329925,5.0,51.43,1950,0.29885888170407
474,474,2014,45000,2,1,1,0.20028882155128003,5.0,23.0,2148,0.25827310764549255
475,475,2012,64284,2,1,1,0.2246277163220685,5.0,5.5,1968,0.14128946367440093
476,476,2015,27000,3,1,1,0.23958599539994888,5.0,4.5,1197,0.0909090909090909
477,477,2018,3678,3,1,1,0.23020537970704086,5.0,6.8,1196,0.100038037276531
478,478,2013,21000,3,1,1,0.21296532924439904,5.0,8.75,1395,0.197451502472423
479,479,2015,67000,2,1,2,0.25188220786227433,5.0,7.0,1461,0.09433244579688092
480,480,2015,24000,2,2,2,0.19876764062810576,5.0,33.5,1999,0.2715861544313427
481,481,2011,75000,2,1,2,0.25353015386237976,5.0,2.25,1399,0.06428299733739064
482,482,2008,179000,2,2,2,0.16225929847192308,7.0,4.24,2953,0.2316470140737923
483,483,2017,47198,2,1,1,0.15909017154864333,7.0,28.42,2982,0.25542031190566755
484,484,2012,52000,2,1,1,0.2797705247871361,5.0,2.75,1199,0.07550399391403577
485,485,2011,91000,2,1,1,0.29409497848036054,5.0,3.0,1248,0.07558006846709774
486,486,2013,60000,2,1,1,0.29257379755718627,5.0,3.55,1461,0.05496386458729555
487,487,2013,37873,2,1,1,0.28293965171041585,5.0,4.8,1582,0.17519969570178773
488,488,2011,31000,3,2,1,0.1369062830856851,5.0,13.5,2497,0.2202358311144922
489,489,2017,129000,2,2,1,0.1394415846243089,7.0,56.0,2987,0.42563712438189427
490,490,2004,78000,3,2,1,0.15211809231742787,5.0,3.99,2354,0.2913655382274629
491,491,2016,32000,2,2,1,0.21562739585995402,5.0,15.5,1582,0.17497147204260177
492,492,2010,59000,3,1,2,0.25112161740068717,5.0,2.32,1086,0.06437809052871814
493,493,2016,35437,2,2,1,0.25353015386237976,5.0,18.58,2143,0.19360973754279193
494,494,2014,98000,3,1,1,0.2030776532437662,7.0,5.5,1373,0.11316089767972613
495,495,2006,72000,2,1,2,0.2370506938613251,5.0,3.2,1896,0.060479269684290585
496,496,2015,79000,3,1,1,0.2281771384761418,5.0,4.0,1198,0.099847850893876
497,497,2004,29000,3,1,1,0.21930358309095851,5.0,1.6,993,0.04906808672499048
498,498,2013,66012,3,1,1,0.19648586924334432,5.0,4.15,1586,0.1314187904146063
499,499,2014,35000,3,2,1,0.20916237693646333,5.0,4.25,1198,0.100038037276531
500,500,2011,75000,3,1,1,0.23958599539994888,5.0,2.6,998,0.06257131989349561
501,501,2008,80000,3,2,2,0.15338574308673977,5.0,3.43,2362,0.24819322936477745
502,502,2012,32717,3,1,1,0.23578304309201323,5.0,2.55,1199,0.08596424496006087
503,503,2017,25000,2,2,1,0.15909017154864333,7.0,32.0,2982,0.25542031190566755
504,504,2014,79000,2,1,1,0.28775672463380103,5.0,6.25,1498,0.10581970330924305
505,505,2010,86000,2,1,2,0.22564183693751802,5.0,3.6,1248,0.07759604412324077
506,506,2010,137000,2,2,1,0.17113285385710636,5.0,18.5,2987,0.47128185621909474
507,507,2015,25000,3,1,2,0.21930358309095851,7.0,4.25,1497,0.15804488398630656
508,508,2017,8500,3,1,2,0.23958599539994888,5.0,4.8,1197,0.0909090909090909
509,509,2015,34000,2,2,1,0.20282412308990383,7.0,13.0,2179,0.20121719284899198
510,510,2012,41629,3,1,2,0.18799260908895463,5.0,2.25,1598,0.13465195891974135
511,511,2009,80227,3,1,1,0.22716301786069232,5.0,2.3,1086,0.05306200076074552
512,512,2019,8587,3,1,1,0.19382380262778934,5.0,13.56,1591,0.16565233929250667
513,513,2017,30000,2,1,1,0.19521821847403245,7.0,12.25,1997,0.1631799163179916
514,514,2013,64186,2,1,1,0.25986840770893926,5.0,3.76,1598,0.1317991631799163
515,515,2015,76427,2,1,1,0.24098041124619202,5.0,8.58,1461,0.1412133891213389
516,516,2011,75000,2,2,1,0.14831514000949217,5.0,27.5,2993,0.400912894636744
517,517,2013,27075,3,1,1,0.22310653539889422,5.0,4.95,1496,0.10370863446177254
518,518,2012,30000,3,1,1,0.2852214230951773,5.0,3.3,998,0.06245720806390263
519,519,2016,69434,3,1,1,0.20028882155128003,5.0,8.0,1591,0.16565233929250667
520,520,2014,56000,3,1,1,0.2928273277110487,5.0,2.79,998,0.06245720806390263
521,521,2017,49275,2,2,1,0.16099164770261115,5.0,45.64,2179,0.2919360973754279
522,522,2014,8700,3,1,1,0.23578304309201323,5.0,2.55,1199,0.0810193990110308
523,523,2014,18000,3,1,2,0.3219832954052223,4.0,1.0,624,0.006276150627615051
524,524,2017,41041,2,2,1,0.22412065601434372,5.0,37.56,1968,0.2665081780144542
525,525,2009,80464,2,2,2,0.1394415846243089,5.0,9.29,2987,0.3124762267021681
526,526,2019,20667,3,1,1,0.2788831692486178,5.0,6.37,1197,0.0905287181437809
527,527,2013,60283,3,1,1,0.18507701231953724,5.0,2.98,1368,0.14796500570559146
528,528,2017,31696,3,1,1,0.25860075693962736,5.0,5.75,1197,0.0905287181437809
529,529,2010,100000,2,1,1,0.14577983847086837,7.0,13.0,2982,0.2601749714720426
530,530,2014,13361,3,1,1,0.2030776532437662,7.0,6.8,1373,0.11316089767972613
531,531,2010,48394,3,2,1,0.15275191770208382,5.0,10.49,1995,0.2278432864206923
532,532,2014,47399,3,1,1,0.2030776532437662,7.0,5.6,1373,0.11316089767972613
533,533,2010,69000,3,2,2,0.21296532924439904,5.0,2.85,1497,0.15937618866489162
534,534,2013,65278,2,1,1,0.18583760278112438,7.0,8.36,2199,0.3044883986306581
535,535,2005,108000,2,1,1,0.2155006307830228,5.0,1.0,1405,0.06808672499049066
536,536,2010,50645,3,2,2,0.13855422908579054,5.0,10.75,2497,0.32293647774819323
537,537,2011,130002,2,1,1,0.2446565984771965,5.0,3.85,1248,0.07550399391403577
538,538,2012,107000,2,1,1,0.22564183693751802,5.0,3.0,1399,0.06238113351084061
539,539,2015,41950,3,2,1,0.2281771384761418,5.0,9.6,1497,0.15804488398630656
540,540,2012,109000,2,1,1,0.16479460001054685,7.0,13.25,2982,0.25542031190566755
541,541,2016,9000,3,1,1,0.2281771384761418,5.0,5.75,1198,0.099847850893876
542,542,2014,43900,2,1,1,0.285728483402902,5.0,6.75,1396,0.10370863446177254
543,543,2013,64000,2,1,2,0.2307124400147656,7.0,4.85,1248,0.07531380753138074
544,544,2019,13190,3,2,1,0.0,5.0,38.99,1950,0.2800114111829593
545,545,2009,77652,3,2,1,0.15972399693329925,5.0,2.85,1586,0.1312286040319513
546,546,2012,55000,2,1,1,0.16466783493361567,7.0,9.51,2494,0.12514263978699125
547,547,2012,59900,2,2,2,0.23426186216883893,5.0,18.5,1995,0.2715861544313427
548,548,2015,73539,2,1,1,0.24098041124619202,5.0,6.75,1461,0.1412133891213389
549,549,2017,31645,2,2,1,0.2621501790937007,5.0,29.4,1995,0.29631038417649297
550,550,2009,69690,3,1,1,0.2243741861682061,5.0,3.29,1497,0.08330163560289082
551,551,2016,41000,2,1,1,0.3560831010997124,5.0,9.5,1248,0.10327120578166603
552,552,2010,109200,3,1,2,0.22183888462958232,5.0,2.2,1298,0.09813617344998098
553,553,2012,80000,2,1,1,0.19141526616609675,7.0,6.5,2179,0.20121719284899198
554,554,2007,51000,3,1,1,0.17113285385710636,5.0,4.9,1799,0.18219855458349182
555,555,2013,105000,2,1,2,0.3228706509437406,7.0,6.75,1248,0.10327120578166603
556,556,2013,179000,2,1,1,0.299038816480677,5.0,3.8,1364,0.06245720806390263
557,557,2013,12100,3,2,1,0.125497426161878,2.0,29.5,1984,0.33016356028908334
558,558,2017,31000,2,1,1,0.26785460755560425,5.0,10.5,1498,0.1411182959300114
559,559,2015,50000,2,1,1,0.25530486493941645,5.0,6.2,1498,0.10384176492963103
560,560,2009,48000,2,2,1,0.2155006307830228,5.0,5.0,1896,0.13465195891974135
561,561,2007,35000,2,1,1,0.24338894770788458,5.0,2.3,1461,0.05857740585774057
562,562,2016,100200,2,2,1,0.1440051273938317,7.0,17.0,2755,0.2611259033853176
563,563,2014,47000,2,2,1,0.2393324652460865,5.0,25.5,1995,0.28489920121719287
564,564,2015,63642,2,1,1,0.3460686600221484,5.0,5.65,1498,0.12248003042982121
565,565,2015,62550,2,1,1,0.3270538984824699,5.0,5.6,1498,0.12248003042982121
566,566,2015,37340,2,2,1,0.20738766585942667,5.0,29.98,2179,0.2919360973754279
567,567,2016,38461,2,1,1,0.3370683395600339,5.0,7.39,1248,0.07569418029669074
568,568,2018,29000,2,1,1,0.21676828155233474,5.0,19.0,1956,0.25827310764549255
569,569,2010,31000,3,1,1,0.15845634616398738,5.0,5.0,1794,0.18600228223659182
570,570,2011,42086,3,1,1,0.2155006307830228,5.0,3.35,1497,0.15937618866489162
571,571,2013,49000,3,1,1,0.23578304309201323,5.0,4.45,1197,0.09813617344998098
572,572,2019,77240,2,2,1,0.28293965171041585,5.0,8.31,1582,0.17519969570178773
573,573,2012,105000,2,1,2,0.2023170627821791,7.0,6.0,2523,0.05306200076074552
574,574,2014,35000,2,1,1,0.29029202617242483,5.0,5.25,1248,0.07569418029669074
575,575,2006,83072,3,1,1,0.2155006307830228,5.0,1.4,1086,0.1503934837066756
576,576,2012,202082,2,2,1,0.22412065601434372,5.0,12.3,1968,0.2665081780144542
577,577,2004,129000,3,1,3,0.17493580616504206,5.0,1.5,1299,0.06808672499049066
578,578,2018,33558,2,1,1,0.25530486493941645,5.0,8.12,1498,0.10232027386839103
579,579,2012,60271,2,1,1,0.17240050462641826,7.0,6.12,2523,0.05477367820464055
580,580,2017,45366,2,1,1,0.31818034309728666,5.0,10.88,1498,0.12248003042982121
581,581,2014,9500,3,1,1,0.2307124400147656,5.0,3.5,1199,0.09186002282236592
